rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
2297,10332213,K02919.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,2.522590567,6.821e-06,-6.821e-06,131.64534,0.00222,-0.00222,1.261,48.21,-0.974,1.406,0.12,-0.12,210.2,14.7,-14.7,25.82,6.66,-2.23,1205.0,,,499.07,379.16,-129.54,18.5,1.0,q1_q17_dr25_tce,5591.0,150.0,-166.0,4.559,0.033,-0.187,0.86,0.222,-0.074,288.75073,47.490921,14.816
2298,7090524,K02920.01,Kepler-1386 b,CONFIRMED,CANDIDATE,0.98,0,0,0,0,6.73968289,6.397e-05,-6.397e-05,132.29296,0.00816,-0.00816,0.662,0.021,-0.497,4.183,0.192,-0.192,142.0,10.7,-10.7,1.48,0.23,-0.26,1011.0,,,246.9,102.89,-86.42,15.4,1.0,q1_q17_dr25_tce,5511.0,82.0,-71.0,4.261,0.168,-0.112,1.176,0.183,-0.203,280.82339,42.636051,14.455
2299,11133306,K00276.01,Kepler-509 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,41.74598855,4.572e-05,-4.572e-05,210.399151,0.000858,-0.000858,0.049,0.374,-0.049,4.6125,0.038,-0.038,421.8,4.5,-4.5,2.4,0.12,-0.13,584.0,,,27.58,4.37,-4.06,110.5,1.0,q1_q17_dr25_tce,5978.0,71.0,-80.0,4.316,0.03,-0.03,1.171,0.06,-0.06,289.6644,48.706211,11.854
2300,6307063,K02702.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,75.378004,0.0007386,-0.0007386,167.11715,0.00858,-0.00858,0.989,60.11,-0.039,6.744,0.408,-0.408,447.8,26.2,-26.2,3.82,0.59,-0.44,455.0,,,10.13,4.36,-2.83,20.5,1.0,q1_q17_dr25_tce,5876.0,105.0,-117.0,4.374,0.095,-0.116,1.077,0.166,-0.125,297.62936,41.637459,13.693
2301,5871985,K02703.01,Kepler-1318 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,213.258526,0.001214,-0.001214,268.13424,0.00457,-0.00457,0.037,0.396,-0.037,7.768,0.172,-0.172,1992.3,62.6,-62.6,2.72,0.24,-0.22,202.0,,,0.39,0.15,-0.1,36.1,1.0,q1_q17_dr25_tce,4477.0,159.0,-159.0,4.649,0.035,-0.039,0.637,0.056,-0.051,290.37631,41.150742,15.165
2302,8292840,K00260.02,Kepler-126 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,100.2830675,0.000262,-0.000262,245.04318,0.00198,-0.00198,0.535,0.029,-0.429,10.8636,0.0852,-0.0852,351.2,4.4,-4.4,2.51,0.14,-0.1,475.0,,,12.07,2.43,-1.59,81.9,1.0,q1_q17_dr25_tce,6214.0,113.0,-87.0,4.238,0.033,-0.027,1.297,0.074,-0.054,289.34732,44.208511,10.5
2303,9730163,K02704.01,Kepler-445 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.871223664,7.688e-06,-7.688e-06,133.64255,0.00151,-0.00151,0.706,0.066,-0.491,1.5916,0.0553,-0.0553,6462.0,152.0,-152.0,1.56,0.7,-0.23,341.0,,,3.18,4.16,-0.99,50.5,1.0,q1_q17_dr25_tce,3157.0,75.0,-37.0,5.112,0.076,-0.123,0.18,0.081,-0.027,298.73611,46.498634,17.475
2304,9730163,K02704.02,Kepler-445 b,CONFIRMED,CANDIDATE,0.939,0,0,0,0,2.984157711,8.749e-06,-8.749e-06,133.11908,0.00279,-0.00279,0.45,0.479,-0.24,1.2637,0.0667,-0.0667,2598.0,129.0,-129.0,0.92,0.42,-0.14,401.0,,,6.12,8.01,-1.9,24.3,2.0,q1_q17_dr25_tce,3157.0,75.0,-37.0,5.112,0.076,-0.123,0.18,0.081,-0.027,298.73611,46.498634,17.475
2305,11453592,K02705.01,Kepler-1319 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.8867624,3.741e-06,-3.741e-06,131.66592,0.00125,-0.00125,0.92,0.032,-0.691,0.9879,0.031,-0.031,631.8,22.6,-22.6,1.24,0.17,-0.2,557.0,,,22.75,9.63,-7.98,37.1,1.0,q1_q17_dr25_tce,3483.0,78.0,-78.0,4.875,0.06,-0.06,0.389,0.055,-0.061,290.95615,49.366398,14.717
2306,3834322,K02763.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.498434645,9.04e-07,-9.04e-07,131.57053,0.00155,-0.00155,0.288,0.171,-0.288,0.955,0.0604,-0.0604,239.2,11.8,-11.8,1.08,0.1,-0.08,1676.0,,,1873.28,616.96,-457.57,26.8,1.0,q1_q17_dr25_tce,4784.0,129.0,-143.0,4.618,0.028,-0.052,0.708,0.066,-0.054,286.0499,38.960201,15.397
2307,10073672,K02764.01,,CANDIDATE,CANDIDATE,0.93,0,0,0,0,2.252976718,8.335e-06,-8.335e-06,132.23957,0.00322,-0.00322,0.157,0.303,-0.157,1.7131,0.0779,-0.0779,467.9,24.9,-24.9,1.19,0.07,-0.06,795.0,,,94.26,19.31,-16.63,21.7,1.0,q1_q17_dr25_tce,4039.0,80.0,-80.0,4.708,0.023,-0.03,0.559,0.031,-0.031,291.23148,47.033932,15.794
2308,11188249,K02765.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,2.75505467,1.369e-05,-1.369e-05,133.42201,0.00466,-0.00466,0.738,0.213,-0.517,3.426,0.121,-0.121,85.5,3.6,-3.6,1.74,0.48,-0.63,1783.0,,,2387.41,2008.66,-1568.73,27.8,1.0,q1_q17_dr25_tce,6257.0,199.0,-243.0,4.063,0.299,-0.161,1.748,0.48,-0.64,290.63736,48.883133,13.883
2309,4677282,K02766.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,1.572181216,7.881e-06,-7.881e-06,131.77456,0.0047,-0.0047,1.149,0.366,-0.114,7.219,0.246,-0.246,219.5,5.8,-5.8,77.12,9.22,-34.56,3384.0,,,30903.98,12219.79,-22580.67,48.2,1.0,q1_q17_dr25_tce,6622.0,180.0,-200.0,3.421,0.425,-0.075,4.315,0.516,-1.934,297.11057,39.703911,13.157
2310,4858610,K02844.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,2.72288246,1.562e-05,-1.562e-05,131.90948,0.00494,-0.00494,0.08,0.374,-0.08,2.408,0.151,-0.151,152.6,11.7,-11.7,1.06,0.24,-0.11,1162.0,,,431.75,311.19,-125.0,15.5,1.0,q1_q17_dr25_tce,5458.0,180.0,-180.0,4.53,0.042,-0.158,0.872,0.2,-0.086,297.38028,39.941071,15.003
2311,10591855,K02845.01,Kepler-1367 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,1.574090323,5.522e-06,-5.522e-06,131.86116,0.00336,-0.00336,0.071,0.385,-0.071,1.5796,0.0962,-0.0962,224.9,15.2,-15.2,0.93,0.06,-0.02,998.0,,,234.92,49.9,-25.64,17.7,1.0,q1_q17_dr25_tce,4313.0,86.0,-77.0,4.662,0.006,-0.042,0.65,0.038,-0.014,288.41653,47.878731,15.571
2312,4832175,K02846.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,0.947738312,4.388e-06,-4.388e-06,132.38567,0.00429,-0.00429,0.022,0.444,-0.022,1.206,0.173,-0.173,202.2,22.3,-22.3,0.88,0.07,-0.07,1229.0,,,537.85,194.19,-144.04,13.9,1.0,q1_q17_dr25_tce,4464.0,159.0,-159.0,4.643,0.036,-0.036,0.638,0.056,-0.051,290.73154,39.920269,15.761
2313,7749773,K02848.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,13.7872627,0.000102,-0.000102,144.77403,0.00592,-0.00592,0.921,0.027,-0.659,5.747,0.134,-0.134,75.1,3.6,-3.6,1.55,0.29,-0.41,894.0,,,150.64,71.35,-73.09,23.9,1.0,q1_q17_dr25_tce,5691.0,77.0,-77.0,4.139,0.231,-0.116,1.458,0.265,-0.383,290.66412,43.49984,12.458
2314,9451706,K00271.03,Kepler-127 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,14.4359459,6.195e-05,-6.195e-05,141.51253,0.00356,-0.00356,0.613,0.344,-0.394,3.414,0.102,-0.102,107.3,5.3,-5.3,1.46,0.04,-0.03,884.0,,,144.45,20.39,-14.96,22.0,3.0,q1_q17_dr25_tce,6075.0,122.0,-97.0,4.264,0.012,-0.012,1.352,0.036,-0.03,285.19,46.027962,11.485
2315,10064256,K02849.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,5.95958637,4.4e-05,-4.4e-05,135.00822,0.00449,-0.00449,0.26,0.198,-0.259,2.899,0.15,-0.15,133.1,9.6,-9.6,1.02,0.25,-0.08,897.0,,,153.48,111.26,-38.24,16.1,1.0,q1_q17_dr25_tce,5452.0,164.0,-164.0,4.535,0.03,-0.17,0.9,0.214,-0.071,286.92429,47.053741,14.52
2316,6842807,K02921.01,,CANDIDATE,CANDIDATE,0.937,0,0,0,0,16.6146221,0.0001311,-0.0001311,137.33276,0.00675,-0.00675,0.017,0.439,-0.017,2.706,0.223,-0.223,361.2,37.7,-37.7,1.49,0.23,-0.15,604.0,,,31.48,15.58,-8.76,10.6,1.0,q1_q17_dr25_tce,5295.0,159.0,-143.0,4.548,0.052,-0.097,0.8,0.122,-0.082,284.35434,42.388371,15.46
2317,4381282,K02922.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,0.497581917,1.602e-06,-1.602e-06,131.6572,0.00272,-0.00272,0.328,0.137,-0.328,1.46,0.11,-0.11,140.6,11.4,-11.4,0.76,0.06,-0.06,1801.0,,,2487.04,802.69,-581.9,17.1,1.0,q1_q17_dr25_tce,5271.0,174.0,-158.0,4.634,0.066,-0.039,0.63,0.049,-0.044,295.53534,39.40818,15.481
2318,9815053,K02923.01,,CANDIDATE,CANDIDATE,0.994,0,0,0,0,5.83892993,2.054e-05,-2.054e-05,136.90293,0.00294,-0.00294,0.319,0.146,-0.319,1.1066,0.0953,-0.0953,237.4,19.8,-19.8,1.19,0.18,-0.11,835.0,,,114.94,58.68,-28.81,15.3,1.0,q1_q17_dr25_tce,5279.0,158.0,-142.0,4.588,0.039,-0.097,0.769,0.122,-0.066,283.39825,46.689789,14.628
2319,7609553,K02924.01,Kepler-1387 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,2.279523364,8.536e-06,-8.536e-06,133.3576,0.00334,-0.00334,0.033,0.43,-0.033,1.6202,0.0978,-0.0978,126.8,9.0,-9.0,0.87,0.09,-0.09,1123.0,,,374.78,135.0,-108.32,16.7,1.0,q1_q17_dr25_tce,5017.0,151.0,-136.0,4.516,0.075,-0.067,0.797,0.079,-0.087,292.4404,43.209431,14.589
2320,10122538,K02926.01,Kepler-1388 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,12.2854718,9.246e-05,-9.246e-05,131.90073,0.00867,-0.00867,0.291,0.175,-0.291,2.996,0.107,-0.107,1617.1,74.1,-74.1,2.21,0.14,-0.1,434.0,,,8.39,1.77,-1.41,23.8,2.0,q1_q17_dr25_tce,3891.0,70.0,-86.0,4.718,0.018,-0.042,0.564,0.035,-0.026,283.33606,47.174541,16.279
2321,9697131,K02706.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,3.09756897,3.169e-05,-3.169e-05,131.55889,0.00874,-0.00874,0.408,0.048,-0.408,4.588,0.224,-0.224,83.3,6.7,-6.7,1.75,0.07,-0.08,1782.0,,,2380.18,329.14,-330.55,14.6,1.0,q1_q17_dr25_tce,6329.0,82.0,-76.0,4.026,0.016,-0.018,1.885,0.075,-0.093,285.07767,46.419601,10.268
2322,5480640,K02707.01,Kepler-399 d,CONFIRMED,CANDIDATE,0.998,0,0,0,0,58.0337426,0.0002476,-0.0002476,138.7412,0.00321,-0.00321,0.021,0.401,-0.021,5.584,0.107,-0.107,807.1,24.2,-24.2,3.21,0.5,-0.56,486.0,,,13.17,5.52,-4.64,34.9,1.0,q1_q17_dr25_tce,5467.0,82.0,-73.0,4.271,0.18,-0.12,1.152,0.18,-0.2,299.50174,40.670799,14.467
2323,5480640,K02707.02,Kepler-399 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,14.4252635,0.0001002,-0.0001002,136.75608,0.00583,-0.00583,0.013,0.464,-0.013,3.754,0.183,-0.183,221.2,16.4,-16.4,1.68,0.26,-0.29,773.0,,,84.28,35.31,-29.74,15.2,3.0,q1_q17_dr25_tce,5467.0,82.0,-73.0,4.271,0.18,-0.12,1.152,0.18,-0.2,299.50174,40.670799,14.467
2324,5480640,K02707.03,Kepler-399 c,CONFIRMED,CANDIDATE,0.997,0,0,0,0,26.6757818,0.0001187,-0.0001187,149.99527,0.00402,-0.00402,0.713,0.259,-0.508,2.696,0.119,-0.119,474.8,26.4,-26.4,2.69,0.42,-0.47,630.0,,,37.15,15.56,-13.11,20.0,2.0,q1_q17_dr25_tce,5467.0,82.0,-73.0,4.271,0.18,-0.12,1.152,0.18,-0.2,299.50174,40.670799,14.467
2325,5175986,K02708.01,Kepler-1320 b,CONFIRMED,FALSE POSITIVE,0.0,0,0,0,1,0.868386354,1.544e-06,-1.544e-06,132.06741,0.00148,-0.00148,0.135,0.32,-0.135,1.066,0.0553,-0.0553,488.5,22.8,-22.8,1.52,0.16,-0.09,1389.0,,,880.33,328.99,-192.83,27.3,1.0,q1_q17_dr25_tce,4792.0,143.0,-143.0,4.627,0.024,-0.06,0.704,0.074,-0.043,288.43359,40.380878,15.898
2326,9008737,K02768.01,Kepler-404 b,CONFIRMED,CANDIDATE,,0,0,0,0,11.8288843,0.0003158,-0.0003158,137.6991,0.0123,-0.0123,0.2658,0.2011,-0.2658,3.337,0.398,-0.398,191.0,23.5,-23.5,1.18,0.45,-0.09,730.0,,,67.13,76.62,-15.93,9.1,1.0,q1_q16_tce,5653.0,165.0,-161.0,4.551,0.026,-0.272,0.857,0.327,-0.064,286.39862,45.343529,15.228
2327,9008737,K02768.02,Kepler-404 c,CONFIRMED,CANDIDATE,,0,0,0,0,14.7512034,0.000204,-0.000204,137.1559,0.00972,-0.00972,0.8759,0.0044,-0.5844,1.25,0.311,-0.311,261.1,39.3,-39.3,1.63,0.62,-0.12,678.0,,,49.97,57.04,-11.85,8.3,,,5653.0,165.0,-161.0,4.551,0.026,-0.272,0.857,0.327,-0.064,286.39862,45.343529,15.228
2328,9692128,K02769.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,1,1.480323978,3.368e-06,-3.368e-06,131.7553,0.00245,-0.00245,0.617,0.041,-0.617,1.833,0.184,-0.184,166.2,6.4,-6.4,1.46,0.42,-0.28,1743.0,,,2180.25,1841.79,-918.63,43.4,1.0,q1_q17_dr25_tce,5996.0,162.0,-180.0,4.342,0.153,-0.187,1.081,0.311,-0.207,282.01251,46.4282,13.66
2329,10917043,K02770.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,205.385912,0.002047,-0.002047,284.18824,0.00674,-0.00674,0.008,0.42,-0.008,8.681,0.215,-0.215,1248.7,59.9,-59.9,2.11,0.18,-0.17,200.0,,,0.38,0.13,-0.11,24.3,1.0,q1_q17_dr25_tce,4400.0,157.0,-157.0,4.659,0.035,-0.039,0.624,0.055,-0.05,290.25385,48.360821,15.558
2330,6521045,K00041.02,Kepler-100 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.88707073,2.277e-05,-2.277e-05,133.17797,0.00268,-0.00268,0.696,0.029,-0.508,4.4679,0.0757,-0.0757,68.7,2.0,-2.0,1.3,0.08,-0.07,1155.0,,,420.97,81.61,-63.83,38.2,2.0,q1_q17_dr25_tce,5788.0,78.0,-78.0,4.122,0.033,-0.027,1.474,0.094,-0.079,291.38599,41.990269,11.197
2331,8167959,K00267.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,165.75597,0.01043,-0.01043,207.3074,0.038,-0.038,98.6021,2.393,-31.26,8.45,1.6,-1.6,57.3,9.7,-9.7,15049.8,6523.0,-4104.0,398.0,,,5.96,7.57,-3.11,12.8,,,5800.0,147.0,-142.0,4.119,0.263,-0.222,1.412,0.612,-0.385,292.62637,44.02113,10.458
2332,4075015,K02850.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,1.11431205,4.807e-06,-4.807e-06,131.75649,0.00353,-0.00353,0.141,0.298,-0.141,2.112,0.122,-0.122,160.4,12.2,-12.2,1.07,0.29,-0.11,1635.0,,,1691.99,1323.81,-477.9,15.5,1.0,q1_q17_dr25_tce,5776.0,155.0,-172.0,4.554,0.033,-0.176,0.849,0.226,-0.085,295.86008,39.140839,15.411
2333,6697605,K02851.01,,CANDIDATE,CANDIDATE,0.709,0,0,0,0,3.42064689,1.928e-05,-1.928e-05,132.30629,0.00487,-0.00487,0.92,0.021,-0.63,1.767,0.118,-0.118,356.8,30.4,-30.4,2.27,0.25,-0.22,1129.0,,,382.68,118.21,-88.58,13.9,1.0,q1_q17_dr25_tce,5370.0,85.0,-75.0,4.411,0.104,-0.076,0.966,0.105,-0.095,293.56635,42.13258,15.472
2334,6697605,K02851.02,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,1.23935745,1.029e-05,-1.029e-05,131.85254,0.0075,-0.0075,0.932,0.039,-0.708,1.683,0.177,-0.177,150.9,19.4,-19.4,1.5,0.17,-0.15,1583.0,,,1488.51,459.8,-344.58,9.7,2.0,q1_q17_dr25_tce,5370.0,85.0,-75.0,4.411,0.104,-0.076,0.966,0.105,-0.095,293.56635,42.13258,15.472
2335,6294819,K02852.01,Kepler-1368 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,0.675650404,2.395e-06,-2.395e-06,131.68114,0.00337,-0.00337,0.03,0.44,-0.03,1.8261,0.0887,-0.0887,200.7,10.7,-10.7,1.36,0.44,-0.15,2085.0,,,4473.06,4551.59,-1391.57,22.4,1.0,q1_q17_dr25_tce,5966.0,207.0,-207.0,4.493,0.054,-0.216,0.961,0.314,-0.105,294.76697,41.64468,15.892
2336,12602314,K02853.01,,CANDIDATE,CANDIDATE,0.992,0,0,0,0,1.407020118,4.371e-06,-4.371e-06,131.60897,0.00247,-0.00247,0.167,0.284,-0.167,1.3766,0.0843,-0.0843,181.9,11.5,-11.5,1.12,0.04,-0.09,1350.0,,,782.45,120.58,-160.93,18.9,1.0,q1_q17_dr25_tce,5022.0,82.0,-82.0,4.485,0.083,-0.028,0.849,0.034,-0.067,290.43323,51.626041,14.946
2337,5787131,K02927.01,,CANDIDATE,CANDIDATE,0.988,0,0,0,0,24.4359956,0.0003152,-0.0003152,134.8181,0.0102,-0.0102,0.019,0.418,-0.019,6.254,0.227,-0.227,496.6,32.9,-32.9,2.31,0.7,-0.28,674.0,,,48.81,44.99,-17.07,17.1,1.0,q1_q17_dr25_tce,6197.0,194.0,-259.0,4.449,0.065,-0.195,1.035,0.314,-0.126,290.54007,41.09304,15.849
2338,3230753,K02928.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,17.7337356,0.0002208,-0.0002208,143.9223,0.0113,-0.0113,0.514,0.426,-0.302,5.558,0.385,-0.385,217.3,15.5,-15.5,1.24,0.23,-0.09,597.0,,,29.95,16.89,-7.07,17.0,1.0,q1_q17_dr25_tce,5335.0,159.0,-143.0,4.56,0.032,-0.128,0.831,0.149,-0.064,290.2471,38.33939,14.625
2339,8358012,K02929.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,10.06478627,5.283e-05,-5.283e-05,135.24121,0.00442,-0.00442,0.729,0.225,-0.511,2.86,0.162,-0.162,285.7,17.9,-17.9,1.49,0.28,-0.11,729.0,,,66.74,38.57,-16.65,18.6,1.0,q1_q17_dr25_tce,5438.0,163.0,-163.0,4.574,0.032,-0.128,0.82,0.151,-0.065,288.96942,44.359009,14.89
2340,4664046,K02930.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,1.12976597,1.478e-05,-1.478e-05,132.526,0.0118,-0.0118,0.338,0.13,-0.338,3.096,0.343,-0.343,133.7,12.8,-12.8,0.83,0.13,-0.06,1429.0,,,987.44,505.52,-235.23,14.3,1.0,q1_q17_dr25_tce,5366.0,160.0,-160.0,4.625,0.032,-0.097,0.715,0.114,-0.052,294.30652,39.765282,15.625
2341,11401755,K00277.01,Kepler-36 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,16.23191704,1.421e-05,-1.421e-05,171.67758,0.000669,-0.000669,0.017,0.272,-0.017,7.461,0.0243,-0.0243,501.6,2.8,-2.8,3.54,0.16,-0.18,926.0,,,174.1,24.04,-24.33,194.9,1.0,q1_q17_dr25_tce,5919.0,62.0,-71.0,4.042,0.03,-0.03,1.585,0.071,-0.079,291.25018,49.231834,11.866
2342,4180401,K02709.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,15.4126766,0.0002555,-0.0002555,144.9757,0.0158,-0.0158,0.958,0.013,-0.659,3.402,0.391,-0.391,599.8,96.5,-96.5,2.82,0.45,-0.2,618.0,,,34.56,18.93,-8.62,7.5,1.0,q1_q17_dr25_tce,5240.0,189.0,-173.0,4.555,0.03,-0.12,0.856,0.136,-0.063,296.54736,39.222542,14.373
2343,6350476,K02710.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,1.110599919,1.724e-06,-1.724e-06,131.57274,0.00137,-0.00137,0.214,0.213,-0.214,1.3493,0.0494,-0.0494,157.6,5.2,-5.2,1.07,0.17,-0.13,1539.0,,,1320.65,674.38,-434.88,38.7,1.0,q1_q17_dr25_tce,5227.0,158.0,-158.0,4.463,0.112,-0.138,0.867,0.137,-0.112,286.86526,41.796021,14.139
2344,8292840,K00260.03,Kepler-126 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,21.86965714,8.309e-05,-8.309e-05,140.29513,0.0031,-0.0031,0.557,0.38,-0.348,5.5177,0.0889,-0.0889,125.5,3.1,-3.1,1.51,0.08,-0.07,790.0,,,92.0,18.49,-12.13,43.5,3.0,q1_q17_dr25_tce,6214.0,113.0,-87.0,4.238,0.033,-0.027,1.297,0.074,-0.054,289.34732,44.208511,10.5
2345,5272233,K02711.01,Kepler-400 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,9.02436414,4.004e-05,-4.004e-05,133.54199,0.00346,-0.00346,0.014,0.44,-0.014,3.011,0.105,-0.105,214.6,10.2,-10.2,1.62,0.26,-0.2,939.0,,,183.39,81.57,-52.51,23.5,1.0,q1_q17_dr25_tce,5885.0,105.0,-117.0,4.348,0.11,-0.11,1.111,0.178,-0.134,290.94449,40.480042,13.642
2346,5272233,K02711.02,Kepler-400 c,CONFIRMED,CANDIDATE,0.992,0,0,0,0,17.3408735,0.0001296,-0.0001296,138.96694,0.00627,-0.00627,0.489,0.462,-0.279,3.398,0.183,-0.183,159.0,13.0,-13.0,1.43,0.23,-0.17,755.0,,,76.86,34.18,-22.01,13.5,2.0,q1_q17_dr25_tce,5885.0,105.0,-117.0,4.348,0.11,-0.11,1.111,0.178,-0.134,290.94449,40.480042,13.642
2347,11456382,K02771.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,0.814280672,6.428e-06,-6.428e-06,131.64736,0.007,-0.007,0.701,0.027,-0.521,2.326,0.245,-0.245,134.9,13.7,-13.7,1.91,0.61,-0.49,2563.0,,,10224.99,9563.81,-5423.08,12.3,1.0,q1_q17_dr25_tce,6366.0,177.0,-243.0,4.167,0.19,-0.19,1.543,0.489,-0.4,292.49802,49.329006,11.751
2348,3130548,K02773.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,0.878855771,1.636e-06,-1.636e-06,131.49524,0.00148,-0.00148,0.41,0.041,-0.41,1.1014,0.0587,-0.0587,269.7,13.9,-13.9,1.57,0.41,-0.23,1864.0,,,2857.19,2227.77,-999.74,25.3,1.0,q1_q17_dr25_tce,5727.0,155.0,-172.0,4.438,0.101,-0.174,0.937,0.248,-0.134,294.57697,38.265518,14.853
2349,9593757,K02774.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,2.49432176,6.021e-06,-6.021e-06,133.61066,0.00274,-0.00274,0.069,0.306,-0.069,2.3269,0.0504,-0.0504,8043.0,201.0,-201.0,8.91,0.0,0.0,1342.0,,,766.49,0.0,0.0,43.2,1.0,q1_q17_dr25_tce,5780.0,,,4.438,,,1.0,,,294.1062,46.210991,17.69
2350,6346809,K02775.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,17.57704569,5.589e-05,-5.589e-05,137.73116,0.00262,-0.00262,1.25,6.791,-0.006,2.022,0.141,-0.141,670.0,42.0,-42.0,27.21,6.98,-3.74,673.0,,,48.33,37.5,-16.1,19.1,1.0,q1_q17_dr25_tce,5653.0,169.0,-152.0,4.442,0.116,-0.174,0.901,0.231,-0.124,285.09872,41.775921,14.94
2351,4275117,K02776.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,1.00652785,3.49e-06,-3.49e-06,131.71627,0.0028,-0.0028,0.467,0.468,-0.277,1.3175,0.0952,-0.0952,125.9,8.5,-8.5,1.03,0.3,-0.1,1815.0,,,2556.97,2243.09,-710.49,17.9,1.0,q1_q17_dr25_tce,6089.0,183.0,-183.0,4.527,0.05,-0.2,0.889,0.259,-0.086,294.63834,39.39798,14.716
2352,6545051,K02777.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.99566293,2.996e-05,-2.996e-05,132.8585,0.015,-0.015,0.564,0.013,-0.47,4.514,0.273,-0.273,197.0,10.6,-10.6,1.11,0.16,-0.09,1182.0,,,462.26,220.64,-114.5,21.9,1.0,q1_q17_dr25_tce,5235.0,158.0,-158.0,4.595,0.032,-0.097,0.771,0.112,-0.06,297.82056,41.96693,15.734
2353,5513866,K02854.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,0.755111225,1.235e-06,-1.235e-06,131.80687,0.00155,-0.00155,0.694,0.159,-0.609,3.164,0.559,-0.559,168.0,8.9,-8.9,1.38,0.0,0.0,1999.0,,,3759.62,0.0,0.0,76.4,1.0,q1_q17_dr25_tce,5780.0,,,4.438,,,1.0,,,284.35446,40.723286,13.573
2354,4547603,K02855.01,,CANDIDATE,CANDIDATE,0.963,0,0,0,0,1.400755743,3.276e-06,-3.276e-06,132.02177,0.00196,-0.00196,0.413,0.036,-0.413,1.0562,0.0712,-0.0712,144.4,9.4,-9.4,1.3,0.19,-0.19,1628.0,,,1659.74,651.35,-511.97,19.8,1.0,q1_q17_dr25_tce,5487.0,82.0,-74.0,4.333,0.143,-0.104,1.072,0.156,-0.156,287.19247,39.626148,14.456
2355,5688910,K02856.01,Kepler-1369 b,CONFIRMED,CANDIDATE,0.918,0,0,0,0,25.8730914,0.0001464,-0.0001464,143.28644,0.00585,-0.00585,0.196,0.246,-0.196,5.085,0.216,-0.216,694.4,39.6,-39.6,2.88,0.91,-0.39,667.0,,,46.82,44.92,-16.46,20.1,1.0,q1_q17_dr25_tce,6036.0,190.0,-211.0,4.382,0.09,-0.21,1.093,0.345,-0.148,285.79724,40.93618,15.323
